user,live_date,message_selector,classes,rawText,raw
Spectregtgt,2023-11-23 15:44:42,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
neoclassicjh_,2023-11-23 15:44:42,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Rulos2000,2023-11-23 15:44:43,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Keeni,2023-11-23 15:44:43,Como se nota que les ha pagado,[[]],Como se nota que les ha pagado,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Como se nota que les ha pagado</span></span>]"
mrtn_003,2023-11-23 15:44:43,Viajar y currar dice JAJAJAJAJAJJAJAJAJAJA,[[]],Viajar y currar dice JAJAJAJAJAJJAJAJAJAJA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Viajar y currar dice JAJAJAJAJAJJAJAJAJAJA</span></span>]"
Mau_cassel,2023-11-23 15:44:43,coña?,[[]],coña?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">coña?</span></span>]"
korelaysi,2023-11-23 15:44:43,CURRAR?,[[]],CURRAR?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">CURRAR?</span></span>]"
guillem_do,2023-11-23 15:44:43,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
EvilGSN,2023-11-23 15:44:43,Copium 󠀀,[[]],Copium 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium 󠀀</span></span>]"
lalahmpara,2023-11-23 15:44:43,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
yosoytusuegro,2023-11-23 15:44:43,Paid Actor COPIUM,[[]],Paid Actor COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid Actor COPIUM</span></span>]"
alejandrohnovoa,2023-11-23 15:44:43,COPIUM paid actor,[[]],COPIUM paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM paid actor</span></span>]"
adri_g19,2023-11-23 15:44:43,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
MarzyUG,2023-11-23 15:44:43,Trabajo?,[[]],Trabajo?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Trabajo?</span></span>]"
reborn__from__ashes,2023-11-23 15:44:43,xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN .,[[]],xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN .,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN xokasTalk EXPERTO EN ILLOJUAN .</span></span>]"
laaaiiaa,2023-11-23 15:44:43,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
ignacio_l_,2023-11-23 15:44:43,Cuanto le pagaron,[[]],Cuanto le pagaron,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Cuanto le pagaron</span></span>]"
lneverbackl,2023-11-23 15:44:43,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Exiledmanu,2023-11-23 15:44:43,BERTA,[[]],BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA</span></span>]"
Jeenela,2023-11-23 15:44:43,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
el_rogeli0,2023-11-23 15:44:44,trabajar??,[[]],trabajar??,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabajar??</span></span>]"
Leencry,2023-11-23 15:44:44,NOWAYING,[[]],NOWAYING,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NOWAYING</span></span>]"
sirgodchicken,2023-11-23 15:44:44,ad,[[]],ad,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ad</span></span>]"
elzamu95,2023-11-23 15:44:44,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Ironboy_Total,2023-11-23 15:44:44,trabajo?,[[]],trabajo?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabajo?</span></span>]"
katra33,2023-11-23 15:44:44,Trabajar?,[[]],Trabajar?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Trabajar?</span></span>]"
0kayletsgoo,2023-11-23 15:44:44,no,[[]],no,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">no</span></span>]"
l0wie21,2023-11-23 15:44:44,PAID actor,[[]],PAID actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID actor</span></span>]"
EyAstro,2023-11-23 15:44:44,Copium paid actor,[[]],Copium paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium paid actor</span></span>]"
IlloJuan,2023-11-23 15:44:44,GRANDE BERTA  ,[[]],GRANDE BERTA  ,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">GRANDE BERTA </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/483/default/dark/3.0 4x""/></div></span></div></div></span>]"
joried5,2023-11-23 15:44:45,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
AndreiMonty,2023-11-23 15:44:45,Copium PAID ACTORS,[[]],Copium PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium PAID ACTORS</span></span>]"
arkadiuszz,2023-11-23 15:44:45,BERTA NOWAYING,[[]],BERTA NOWAYING,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA NOWAYING</span></span>]"
bortsinson,2023-11-23 15:44:45,BERTAAA,[[]],BERTAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAA</span></span>]"
miiguel_bf,2023-11-23 15:44:45,THEHELL BERTA,[[]],THEHELL BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THEHELL BERTA</span></span>]"
LevyBang,2023-11-23 15:44:45,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
astromlive,2023-11-23 15:44:45,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
matihuici10,2023-11-23 15:44:45,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
caloriasforthewin,2023-11-23 15:44:45,COPIUM NO,[[]],COPIUM NO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM NO</span></span>]"
fernand0villarr,2023-11-23 15:44:46,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
CojonTorcido,2023-11-23 15:44:46,AD,[[]],AD,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">AD</span></span>]"
angel_out,2023-11-23 15:44:46,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
rkgk_angel,2023-11-23 15:44:46,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
frangiu5,2023-11-23 15:44:46,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
Birick67,2023-11-23 15:44:46,la jefa,[[]],la jefa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">la jefa</span></span>]"
SailugAtam,2023-11-23 15:44:46,Berta OOOO,[[]],Berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta OOOO</span></span>]"
kinga_00000,2023-11-23 15:44:46,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
santidesu_,2023-11-23 15:44:46,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
artyalexander40,2023-11-23 15:44:46,El trabaja????,[[]],El trabaja????,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">El trabaja????</span></span>]"
Gj2003cs,2023-11-23 15:44:46,COÑA? COPIUM,[[]],COÑA? COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COÑA? COPIUM</span></span>]"
srrggm,2023-11-23 15:44:46,Juanologo,[[]],Juanologo,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Juanologo</span></span>]"
ktalan123_,2023-11-23 15:44:46,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
bigalbert133,2023-11-23 15:44:46,Oleeeeeee,[[]],Oleeeeeee,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Oleeeeeee</span></span>]"
jointt_,2023-11-23 15:44:46, ,[[]], ,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""illojuanGRITO"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""illojuanGRITO"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/777700/default/dark/3.0 4x""/></div></span></div></div></span>]"
007torres,2023-11-23 15:44:46,Bertaaaa   ,[[]],Bertaaaa   ,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaaa </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div></span>]"
EseVe_VeEse,2023-11-23 15:44:46,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
parientesaurio,2023-11-23 15:44:46,"jefe ya dije que lo que queria,me puede pagar ya? YesHoney (fran)",[[]],"jefe ya dije que lo que queria,me puede pagar ya? YesHoney (fran)","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">jefe ya dije que lo que queria,me puede pagar ya? YesHoney (fran)</span></span>]"
sebastivn_001,2023-11-23 15:44:46,BERTAAAA,[[]],BERTAAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAAA</span></span>]"
hvortu,2023-11-23 15:44:46,bertaaaaaa,[[]],bertaaaaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">bertaaaaaa</span></span>]"
SrXEO,2023-11-23 15:44:46,la jefa,[[]],la jefa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">la jefa</span></span>]"
ivorca_22,2023-11-23 15:44:46,berta OOOO,[[]],berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta OOOO</span></span>]"
Olirxc,2023-11-23 15:44:46,PAID ACTORS,[[]],PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTORS</span></span>]"
Krakenapolo,2023-11-23 15:44:46,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
v0lveet,2023-11-23 15:44:46,BERTA NOBEEEEEE,[[]],BERTA NOBEEEEEE,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA NOBEEEEEE</span></span>]"
Ultralodeo,2023-11-23 15:44:46,berta,[[]],berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta</span></span>]"
Pau10585,2023-11-23 15:44:46,Cuanto les has pagao? @IlloJuan,[[]],Cuanto les has pagao? @IlloJuan,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Cuanto les has pagao? </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@IlloJuan</span></span>]"
DemianC23,2023-11-23 15:44:46,NOWAYING,[[]],NOWAYING,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NOWAYING</span></span>]"
pabcat222,2023-11-23 15:44:46,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
originpro12,2023-11-23 15:44:46,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
i28lune,2023-11-23 15:44:47,Copium HOLY 󠀀,[[]],Copium HOLY 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium HOLY 󠀀</span></span>]"
DavZt_,2023-11-23 15:44:47,Bertaaa peepoHappy,[[]],Bertaaa peepoHappy,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaaa peepoHappy</span></span>]"
joseoscar22,2023-11-23 15:44:47,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
mario_yo_mi_persona,2023-11-23 15:44:47,Mal amigo?,[[]],Mal amigo?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Mal amigo?</span></span>]"
unai_alario,2023-11-23 15:44:47,OOOO Bertaaaa,[[]],OOOO Bertaaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO Bertaaaa</span></span>]"
eduardo_pumayugra2308,2023-11-23 15:44:47,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
ench4ntment,2023-11-23 15:44:48,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Locar_s2,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
AsternStew96,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Alberto58256,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Junnury,2023-11-23 15:44:49,Berta Drake,[[]],Berta Drake,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta Drake</span></span>]"
lavra_bel,2023-11-23 15:44:49,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
itssoldiaz,2023-11-23 15:44:49,Paid actors totalmente,[[]],Paid actors totalmente,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actors totalmente</span></span>]"
pepinotejp,2023-11-23 15:44:49,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
PREMVTOS,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
miiguel_bf,2023-11-23 15:44:49,THEHELL BERTA,[[]],THEHELL BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THEHELL BERTA</span></span>]"
iits_iiris,2023-11-23 15:44:49,THEHELL 󠀀,[[]],THEHELL 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THEHELL 󠀀</span></span>]"
SantiesPain,2023-11-23 15:44:49,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
Ateshii_,2023-11-23 15:44:49,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
ipedrxfrej,2023-11-23 15:44:49,PagMan,[[]],PagMan,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PagMan</span></span>]"
mihaLP28,2023-11-23 15:44:49,ESA BERTAAA,[[]],ESA BERTAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ESA BERTAAA</span></span>]"
scailancrei96,2023-11-23 15:44:49,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
Bel2g,2023-11-23 15:44:49,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
paugrmzz,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
sycop4th,2023-11-23 15:44:49,berta tu,[[]],berta tu,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta tu</span></span>]"
ZelazZGG,2023-11-23 15:44:49,,[[]],,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""illojuanBasado"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4d4ee36cd08d44dfb226a1865dccfa4d/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4d4ee36cd08d44dfb226a1865dccfa4d/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4d4ee36cd08d44dfb226a1865dccfa4d/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_4d4ee36cd08d44dfb226a1865dccfa4d/default/dark/3.0 4x""/></div></span></div></div></span>]"
saracrossing2,2023-11-23 15:44:49,Stronge Clap,[[]],Stronge Clap,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Stronge Clap</span></span>]"
srcheeto,2023-11-23 15:44:49,grande berta,[[]],grande berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">grande berta</span></span>]"
dashadix,2023-11-23 15:44:49,Graaande Bertaa!,[[]],Graaande Bertaa!,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Graaande Bertaa!</span></span>]"
broken7mind,2023-11-23 15:44:49,BERTA,[[]],BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA</span></span>]"
Necus,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
srtiimy,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Javi_gui,2023-11-23 15:44:49,paid actress,[[]],paid actress,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actress</span></span>]"
gonsutro,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
queennerea,2023-11-23 15:44:49,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
imkelian,2023-11-23 15:44:49,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
