user,live_date,message_selector,classes,rawText,raw
imstillTre,2023-11-18 00:53:03,     ,[[]],     ,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div></span>]"
Wasnthere_,2023-11-18 00:53:03,THIS WEIRD,[[]],THIS WEIRD,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THIS WEIRD</span></span>]"
stooooopidrj,2023-11-18 00:53:03,😂😂😂,[[]],😂😂😂,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">😂😂😂</span></span>]"
TVBoi,2023-11-18 00:53:03,CHRISEAN ROCK ON CAM NEWTON INTERVIEW,[[]],CHRISEAN ROCK ON CAM NEWTON INTERVIEW,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">CHRISEAN ROCK ON CAM NEWTON INTERVIEW</span></span>]"
darealnajabands,2023-11-18 00:53:04,LMAOOOOO,[[]],LMAOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMAOOOOO</span></span>]"
khiithegreat,2023-11-18 00:53:04,where lil d?,[[]],where lil d?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">where lil d?</span></span>]"
TheBallsKE,2023-11-18 00:53:04,,[[]],,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""RlyTho"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/134256/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/134256/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/134256/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/134256/default/dark/3.0 4x""/></div></span></div></div></span>]"
trinidadking304,2023-11-18 00:53:04,😂😂😂😂😂😂😂,[[]],😂😂😂😂😂😂😂,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">😂😂😂😂😂😂😂</span></span>]"
vtlrlive,2023-11-18 00:53:04,CAP!!!!!!!!!!!!!!!!!!!!!!!!!!!!,[[]],CAP!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">CAP!!!!!!!!!!!!!!!!!!!!!!!!!!!!</span></span>]"
The_Big_Sweet,2023-11-18 00:53:04,LMFAAAOOOO,[[]],LMFAAAOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMFAAAOOOO</span></span>]"
joshua67ashley,2023-11-18 00:53:04,yoooyoo,[[]],yoooyoo,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">yoooyoo</span></span>]"
shawtylovedevi,2023-11-18 00:53:04,LMAOOOO,[[]],LMAOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMAOOOO</span></span>]"
jayyyek,2023-11-18 00:53:04,LMFAOOOOOOO,[[]],LMFAOOOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMFAOOOOOOO</span></span>]"
Retrenox,2023-11-18 00:53:04,SOLLUMINATI,[[]],SOLLUMINATI,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">SOLLUMINATI</span></span>]"
kingkinchetlow,2023-11-18 00:53:04,Can I have a shout out for my birthday,[[]],Can I have a shout out for my birthday,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Can I have a shout out for my birthday</span></span>]"
yoooj5,2023-11-18 00:53:05,TF,[[]],TF,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TF</span></span>]"
realsteppaike2008,2023-11-18 00:53:05,Thank god😂,[[]],Thank god😂,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Thank god😂</span></span>]"
pjonpluto,2023-11-18 00:53:05,Lies,[[]],Lies,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Lies</span></span>]"
ttg2436,2023-11-18 00:53:05,Wtw kai,[[]],Wtw kai,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Wtw kai</span></span>]"
ypnhuncho3,2023-11-18 00:53:05,LMFAOOOOO,[[]],LMFAOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMFAOOOOO</span></span>]"
Bt_blitz1,2023-11-18 00:53:05,LMAOO,[[]],LMAOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMAOO</span></span>]"
normalocean4,2023-11-18 00:53:05,IM NA THE RUMBLE,[[]],IM NA THE RUMBLE,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">IM NA THE RUMBLE</span></span>]"
jay_pesoss,2023-11-18 00:53:05,Citches,[[]],Citches,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Citches</span></span>]"
becca_mxo,2023-11-18 00:53:05,LMFAOOOOOOOOO,[[]],LMFAOOOOOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMFAOOOOOOOOO</span></span>]"
adotgzz_7100,2023-11-18 00:53:05,Lens want that BBC,[[]],Lens want that BBC,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Lens want that BBC</span></span>]"
imstillTre,2023-11-18 00:53:05,  ,[[]],  ,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""fanumFLEETGREEN"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_13472cbec02e4c6eb87064248ee76679/default/dark/3.0 4x""/></div></span></div></div></span>]"
longlivetakeoffv2,2023-11-18 00:53:05,Lmao,[[]],Lmao,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Lmao</span></span>]"
tinysmurfx,2023-11-18 00:53:05,LMAOOOO,[[]],LMAOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMAOOOO</span></span>]"
chefjones5,2023-11-18 00:53:05,ON HOOD,[[]],ON HOOD,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ON HOOD</span></span>]"
kaicenatfan_3,2023-11-18 00:53:05,Sj,[[]],Sj,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Sj</span></span>]"
sadzane,2023-11-18 00:53:05,LMAOOOOOOO,[[]],LMAOOOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMAOOOOOOO</span></span>]"
captainskeez,2023-11-18 00:53:05,LMFAOOOOOOOOO,[[]],LMFAOOOOOOOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">LMFAOOOOOOOOO</span></span>]"
eryn_with_an_y,2023-11-18 00:53:05,Oh,[[]],Oh,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Oh</span></span>]"
tuunahh,2023-11-18 00:53:05,"yall acting like he doesnt get to fuck any girl he wants, chat weird only tryin to wife up and only fuck one girl, boring ass chatters",[[]],"yall acting like he doesnt get to fuck any girl he wants, chat weird only tryin to wife up and only fuck one girl, boring ass chatters","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">yall acting like he doesnt get to fuck any girl he wants, chat weird only tryin to wife up and only fuck one girl, boring ass chatters</span></span>]"
Ellijahs,2023-11-18 00:53:06,IM NOT A RAINBOW,[[]],IM NOT A RAINBOW,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">IM NOT A RAINBOW</span></span>]"
ansh_ul_07,2023-11-18 00:53:06,This mf big fat gonna fuck the shit out of her,[[]],This mf big fat gonna fuck the shit out of her,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">This mf big fat gonna fuck the shit out of her</span></span>]"
kissskaia,2023-11-18 00:53:06,😭😭,[[]],😭😭,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">😭😭</span></span>]"
YVNmercy,2023-11-18 00:53:15,HE HAPPY ASF😭😭,[[]],HE HAPPY ASF😭😭,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">HE HAPPY ASF😭😭</span></span>]"
